invoice_id,invoice_date,vendor_id,vendor_name,currency,line_item_number,item_code,description,quantity,unit_price,line_total,po_id,po_quantity,po_unit_price,po_line_total,grn_id,grn_quantity,mismatch_type,is_mismatch
INV0102,26-11-2024,V005,Vendor_5,USD,5,ITM0040,Device component device unit assembly,13,98.99,1286.87,PO0102,13,98.99,1286.87,GRN0102,13,MATCH,0
INV0103,15-12-2024,V016,Vendor_16,EUR,1,ITM0040,Component unit widget assembly widget,5,93.43,467.15,PO0103,5,93.43,467.15,GRN0103,5,item_not_in_po,1
INV0103,15-12-2024,V016,Vendor_16,USD,2,ITM0003,Widget gadget widget unit,13,330.67,4298.71,PO0103,13,330.67,4298.71,GRN0103,13,currency_mismatch,1
INV0103,15-12-2024,V016,Vendor_16,EUR,3,ITM0034,Device component module unit widget accessory gadget,16,464.56,7432.96,PO0103,16,464.56,7432.96,GRN0103,16,MATCH,0
INV0103,15-12-2024,V016,Vendor_16,EUR,4,ITM0006,Part widget unit accessory module module,2,412.7,825.4,PO0103,2,412.7,825.4,GRN0103,2,MATCH,0
INV0103,15-12-2024,V016,Vendor_16,EUR,5,ITM0018,Widget widget component accessory accessory widget device,18,228.47,3523.32,PO0103,18,195.74,3523.32,GRN0103,18,price_mismatch,1
INV0104,08-04-2024,V017,Vendor_17,EUR,1,ITM0037,Unit unit device device,19,182.19,3461.61,PO0104,19,182.19,3461.61,GRN0104,19,MATCH,0
INV0104,08-04-2024,V017,Vendor_17,EUR,2,ITM0030,Part gadget gadget module module gadget,20,224.29,4485.8,PO0104,20,224.29,4485.8,GRN0104,20,MATCH,0
INV0104,08-04-2024,V017,Vendor_17,EUR,3,ITM0023,Assembly accessory part module unit,11,306.16,3367.76,PO0104,11,306.16,3367.76,GRN0104,11,MATCH,0
INV0104,08-04-2024,V017,Vendor_17,EUR,4,ITM0037,Gadget device accessory component accessory assembly module,2,491.56,983.12,PO0104,2,491.56,983.12,GRN0104,2,MATCH,0
INV0104,08-04-2024,V017,Vendor_17,EUR,5,ITM0039,Assembly accessory component,10,492.28,4922.8,PO0104,10,492.28,4922.8,GRN0104,10,MATCH,0
INV0105,19-04-2024,V011,Vendor_11,USD,1,ITM0050,Accessory assembly unit unit widget,15,181.05,2715.75,PO0105,15,181.05,2715.75,GRN0105,15,MATCH,0
INV0105,19-04-2024,V011,Vendor_11,USD,2,ITM0009,Module unit component part widget,13,344.0,3726.97,PO0105,13,286.69,3726.97,GRN0105,13,price_mismatch,1
INV0105,19-04-2024,V011,Vendor_11,USD,3,ITM0014,Device part gadget,19,410.66,7802.54,PO0105,19,410.66,7802.54,GRN0105,19,MATCH,0
INV0105,19-04-2024,V011,Vendor_11,USD,4,ITM0007,Unit widget part module part accessory module,14,211.18,2956.52,PO0105,14,211.18,2956.52,GRN0105,14,MATCH,0
INV0105,19-04-2024,V011,Vendor_11,USD,5,ITM0008,Device part accessory unit,13,31.79,413.27,PO0105,13,31.79,413.27,GRN0105,13,MATCH,0
INV0106,25-09-2024,V002,Vendor_2,GBP,1,ITM0035,Gadget assembly gadget widget device module assembly,20,289.75,5795.0,PO0106,20,289.75,5795.0,GRN0106,20,MATCH,0
INV0106,25-09-2024,V002,Vendor_2,GBP,2,ITM0006,Module part gadget module,16,287.86,4605.76,PO0106,16,287.86,4605.76,GRN0106,16,MATCH,0
INV0106,25-09-2024,V002,Vendor_2,GBP,3,ITM0004,Module widget assembly device gadget gadget unit,16,200.68,3210.88,PO0106,16,200.68,3210.88,GRN0106,16,MATCH,0
INV0106,25-09-2024,V002,Vendor_2,GBP,4,ITM0037,Unit accessory assembly component,9,389.5,3505.5,PO0106,9,389.5,3505.5,GRN0106,9,MATCH,0
INV0106,25-09-2024,V002,Vendor_2,GBP,5,ITM0021,Widget device module module component unit widget,10,88.78,887.8,PO0106,10,88.78,887.8,GRN0106,10,MATCH,0
INV0107,28-06-2024,V020,Vendor_20,INR,1,ITM0040,Module accessory component device,5,380.08,1900.4,PO0107,5,380.08,1900.4,GRN0107,5,item_not_in_po,1
INV0107,28-06-2024,V020,Vendor_20,INR,2,ITM0006,Device component unit,5,435.03,2175.15,PO0107,5,435.03,2175.15,GRN0107,5,MATCH,0
INV0107,28-06-2024,V020,Vendor_20,INR,3,ITM0019,Module part component,16,16.26,260.16,PO0107,16,16.26,260.16,GRN0107,16,MATCH,0
INV0107,28-06-2024,V020,Vendor_20,INR,4,ITM0014,Gadget assembly device assembly unit accessory device,1,191.42,191.42,PO0107,1,191.42,191.42,GRN0107,1,MATCH,0
INV0107,28-06-2024,V020,Vendor_20,INR,5,ITM0043,Widget gadget component part unit widget unit,2,37.97,37.97,PO0107,1,37.97,37.97,GRN0107,1,quantity_mismatch,1
INV0108,04-12-2024,V009,Vendor_9,GBP,1,ITM0007,Component part module,13,256.73,3337.49,PO0108,13,256.73,3337.49,GRN0108,13,MATCH,0
INV0108,04-12-2024,V009,Vendor_9,GBP,2,ITM0046,Accessory assembly unit,5,97.28,291.84,PO0108,3,97.28,291.84,GRN0108,3,quantity_mismatch,1
INV0108,04-12-2024,V009,Vendor_9,GBP,3,ITM0033,Unit device widget accessory component assembly,6,14.09,84.54,PO0108,6,14.09,84.54,GRN0108,6,MATCH,0
INV0108,04-12-2024,V009,Vendor_9,GBP,4,ITM0044,Module component accessory accessory component,2,314.77,629.54,PO0108,2,314.77,629.54,GRN0108,2,MATCH,0
INV0108,04-12-2024,V009,Vendor_9,GBP,5,ITM0025,Accessory accessory component,11,449.1,4940.1,PO0108,11,449.1,4940.1,GRN0108,11,MATCH,0
INV0109,02-12-2024,V005,Vendor_5,USD,1,ITM0047,Assembly device part device module unit,14,485.42,6795.88,PO0109,14,485.42,6795.88,GRN0109,0,grn_not_received,1
INV0109,02-12-2024,V005,Vendor_5,USD,2,ITM0039,Assembly gadget unit unit device,7,431.98,3023.86,PO0109,7,431.98,3023.86,GRN0109,0,grn_not_received,1
INV0109,02-12-2024,V005,Vendor_5,USD,3,ITM0020,Accessory module accessory device unit unit gadget,3,280.88,842.64,PO0109,3,280.88,842.64,GRN0109,3,MATCH,0
INV0109,02-12-2024,V005,Vendor_5,USD,4,ITM0047,Gadget part gadget,1,383.89,383.89,PO0109,1,383.89,383.89,GRN0109,0,grn_not_received,1
INV0109,02-12-2024,V005,Vendor_5,USD,5,ITM0027,Component device part unit device gadget,7,57.85,404.95,PO0109,7,57.85,404.95,GRN0109,7,MATCH,0
INV0110,04-04-2024,V001,Vendor_1,GBP,1,ITM0039,Unit unit component widget widget part gadget,20,237.04,4740.8,PO0110,20,237.04,4740.8,GRN0110,20,MATCH,0
INV0110,04-04-2024,V001,Vendor_1,GBP,2,ITM0042,Gadget module assembly gadget component,15,383.45,5368.3,PO0110,14,383.45,5368.3,GRN0110,14,quantity_mismatch,1
INV0110,04-04-2024,V001,Vendor_1,GBP,3,ITM0001,Accessory component device gadget gadget,6,463.92,2783.52,PO0110,6,463.92,2783.52,GRN0110,6,MATCH,0
INV0110,04-04-2024,V001,Vendor_1,GBP,4,ITM0029,Assembly component assembly component module widget device,13,361.5,4699.5,PO0110,13,361.5,4699.5,GRN0110,13,MATCH,0
INV0110,04-04-2024,V001,Vendor_1,GBP,5,ITM0026,Accessory unit assembly unit device widget widget,15,414.37,6215.55,PO0110,15,414.37,6215.55,GRN0110,15,MATCH,0
INV0111,22-01-2024,V008,Vendor_8,INR,1,ITM0048,Unit assembly unit,2,98.98,197.96,PO0111,2,98.98,197.96,GRN0111,2,MATCH,0
INV0111,22-01-2024,V008,Vendor_8,INR,2,ITM0029,Part device component gadget component accessory,17,452.32,7689.44,PO0111,17,452.32,7689.44,GRN0111,17,MATCH,0
INV0111,22-01-2024,V008,Vendor_8,INR,3,ITM0030,Widget assembly gadget unit accessory assembly,13,209.71,2726.23,PO0111,13,209.71,2726.23,GRN0111,13,MATCH,0
INV0111,22-01-2024,V008,Vendor_8,INR,4,ITM0029,Gadget unit device,7,441.86,3093.02,PO0111,7,441.86,3093.02,GRN0111,7,MATCH,0
INV0111,22-01-2024,V008,Vendor_8,INR,5,ITM0006,Component unit device gadget device,3,61.51,184.53,PO0111,3,61.51,184.53,GRN0111,3,MATCH,0
INV0112,18-08-2024,V012,Vendor_12,USD,1,ITM0034,Device accessory unit gadget assembly widget,6,456.57,2739.42,PO0112,6,456.57,2739.42,GRN0112,6,MATCH,0
INV0112,18-08-2024,V012,Vendor_12,INR,2,ITM0037,Gadget gadget device widget,10,158.21,1582.1,PO0112,10,158.21,1582.1,GRN0112,10,currency_mismatch,1
INV0112_DUP,18-08-2024,V012,Vendor_12,USD,3,ITM0050,Component gadget accessory accessory widget device,1,232.03,232.03,PO0112,1,232.03,232.03,GRN0112,1,duplicate_invoice,1
INV0112,18-08-2024,V012,Vendor_12,USD,4,ITM0032,Part unit assembly gadget unit assembly module,20,302.05,6041.0,PO0112,20,302.05,6041.0,GRN0112,0,grn_not_received,1
INV0112,18-08-2024,V012,Vendor_12,USD,5,ITM0016,Component unit part gadget gadget widget module,5,427.65,2138.25,PO0112,5,427.65,2138.25,GRN0112,5,MATCH,0
INV0113,07-12-2024,V019,Vendor_19,GBP,1,ITM0022,Widget module gadget,10,307.49,3074.9,PO0113,10,307.49,3074.9,GRN0113,10,MATCH,0
INV0113,07-12-2024,V019,Vendor_19,GBP,2,ITM0045,Unit unit accessory device module widget device,11,187.44,2061.84,PO0113,11,187.44,2061.84,GRN0113,11,MATCH,0
INV0113_DUP,07-12-2024,V019,Vendor_19,GBP,3,ITM0025,Device part widget,16,71.6,1145.6,PO0113,16,71.6,1145.6,GRN0113,16,duplicate_invoice,1
INV0113,07-12-2024,V019,Vendor_19,GBP,4,ITM0045,Component module gadget gadget widget,19,366.22,6958.18,PO0113,19,366.22,6958.18,GRN0113,19,MATCH,0
INV0113,07-12-2024,V019,Vendor_19,GBP,5,ITM0041,Accessory assembly device accessory accessory component unit,11,133.53,1468.83,PO0113,11,133.53,1468.83,GRN0113,11,MATCH,0
INV0114,21-10-2024,V020,Vendor_20,GBP,1,ITM0009,Unit assembly unit assembly gadget unit device,7,5.78,40.46,PO0114,7,5.78,40.46,GRN0114,7,MATCH,0
INV0114_DUP,21-10-2024,V020,Vendor_20,GBP,2,ITM0002,Unit gadget part part accessory module,11,178.08,1958.88,PO0114,11,178.08,1958.88,GRN0114,11,duplicate_invoice,1
INV0114,21-10-2024,V020,Vendor_20,GBP,3,ITM0041,Widget gadget component part,11,153.64,1536.4,PO0114,10,153.64,1536.4,GRN0114,10,quantity_mismatch,1
INV0114,21-10-2024,V020,Vendor_20,GBP,4,ITM0036,Device gadget component module unit,1,416.86,416.86,PO0114,1,416.86,416.86,GRN0114,1,MATCH,0
INV0114,21-10-2024,V020,Vendor_20,GBP,5,ITM0013,Part accessory assembly assembly widget,5,243.34,1216.7,PO0114,5,243.34,1216.7,GRN0114,5,MATCH,0
INV0115,17-11-2024,V015,Vendor_15,EUR,1,ITM0030,Accessory widget assembly unit device assembly,1,108.09,108.09,PO0115,1,108.09,108.09,GRN0115,1,currency_mismatch,1
INV0115,17-11-2024,V015,Vendor_15,GBP,2,ITM0044,Part part module accessory component,1,172.88,172.88,PO0115,1,172.88,172.88,GRN0115,1,item_not_in_po,1
INV0115,17-11-2024,V015,Vendor_15,GBP,3,ITM0025,Part unit module unit part device device,11,356.37,3920.07,PO0115,11,356.37,3920.07,GRN0115,11,MATCH,0
INV0115,17-11-2024,V015,Vendor_15,GBP,4,ITM0018,Widget part module part component assembly,6,60.55,363.3,PO0115,6,60.55,363.3,GRN0115,6,MATCH,0
INV0115,17-11-2024,V015,Vendor_15,GBP,5,ITM0003,Accessory module widget assembly,17,81.27,1381.59,PO0115,17,81.27,1381.59,GRN0115,17,MATCH,0
INV0116,23-06-2024,V016,Vendor_16,GBP,1,ITM0050,Gadget part part accessory device,5,106.57,532.85,PO0116,5,106.57,532.85,GRN0116,5,MATCH,0
INV0116,23-06-2024,V016,Vendor_16,GBP,2,ITM0003,Module part gadget component widget part,3,169.98,509.94,PO0116,3,169.98,509.94,GRN0116,3,MATCH,0
INV0116,23-06-2024,V016,Vendor_16,GBP,3,ITM0003,Assembly unit component,19,380.45,7228.55,PO0116,19,380.45,7228.55,GRN0116,19,item_not_in_po,1
INV0116,23-06-2024,V016,Vendor_16,GBP,4,ITM0041,Component gadget component component,15,337.21,5058.15,PO0116,15,337.21,5058.15,GRN0116,15,MATCH,0
INV0116,23-06-2024,V016,Vendor_16,GBP,5,ITM0018,Gadget gadget accessory unit,4,107.26,429.04,PO0116,4,107.26,429.04,GRN0116,4,MATCH,0
INV0117,28-06-2024,V018,Vendor_18,GBP,1,ITM0018,Accessory part unit gadget,10,308.57,3085.7,PO0117,10,308.57,3085.7,GRN0117,10,MATCH,0
INV0117,28-06-2024,V018,Vendor_18,GBP,2,ITM0022,Module gadget assembly device widget widget module,5,353.82,2122.92,PO0117,6,353.82,2122.92,GRN0117,6,quantity_mismatch,1
INV0117,28-06-2024,V018,Vendor_18,GBP,3,ITM0038,Unit component part device device assembly,15,286.06,4290.9,PO0117,15,286.06,4290.9,GRN0117,15,MATCH,0
INV0117,28-06-2024,V018,Vendor_18,GBP,4,ITM0006,Widget component unit device assembly accessory,7,431.24,2156.2,PO0117,5,431.24,2156.2,GRN0117,5,quantity_mismatch,1
INV0117,28-06-2024,V018,Vendor_18,USD,5,ITM0040,Accessory module device unit part,11,229.38,2523.18,PO0117,11,229.38,2523.18,GRN0117,11,currency_mismatch,1
INV0118,16-01-2024,V003,Vendor_3,INR,1,ITM0008,Assembly part component module unit,17,55.95,951.15,PO0118,17,55.95,951.15,GRN0118,17,item_not_in_po,1
INV0118,16-01-2024,V003,Vendor_3,INR,2,ITM0046,Component unit part,18,233.18,4197.24,PO0118,18,233.18,4197.24,GRN0118,18,MATCH,0
INV0118,16-01-2024,V003,Vendor_3,INR,3,ITM0038,Component component gadget assembly widget gadget,19,218.42,4149.98,PO0118,19,218.42,4149.98,GRN0118,19,item_not_in_po,1
INV0118,16-01-2024,V003,Vendor_3,INR,4,ITM0028,Part assembly component unit widget accessory unit,16,61.59,985.44,PO0118,16,61.59,985.44,GRN0118,16,MATCH,0
INV0118,16-01-2024,V003,Vendor_3,INR,5,ITM0039,Component widget assembly component module unit,20,386.81,7736.2,PO0118,20,386.81,7736.2,GRN0118,20,MATCH,0
INV0119,13-07-2024,V011,Vendor_11,INR,1,ITM0042,Widget part part,1,379.75,379.75,PO0119,1,379.75,379.75,GRN0119,1,MATCH,0
INV0119,13-07-2024,V011,Vendor_11,INR,2,ITM0043,Assembly component unit assembly,7,342.35,2396.45,PO0119,7,342.35,2396.45,GRN0119,7,MATCH,0
INV0119,13-07-2024,V011,Vendor_11,INR,3,ITM0021,Unit accessory component accessory module,12,495.19,5942.28,PO0119,12,495.19,5942.28,GRN0119,12,MATCH,0
INV0119,13-07-2024,V011,Vendor_11,INR,4,ITM0038,Unit assembly part,10,35.89,358.9,PO0119,10,35.89,358.9,GRN0119,10,MATCH,0
INV0119,13-07-2024,V011,Vendor_11,INR,5,ITM0036,Widget unit accessory,4,431.32,1725.28,PO0119,4,431.32,1725.28,GRN0119,4,MATCH,0
INV0120,16-01-2024,V008,Vendor_8,INR,1,ITM0045,Module component module module assembly unit assembly,7,279.93,1959.51,PO0120,7,279.93,1959.51,GRN0120,7,MATCH,0
INV0120,16-01-2024,V008,Vendor_8,INR,2,ITM0024,Gadget accessory device gadget widget widget,16,330.67,5290.72,PO0120,16,330.67,5290.72,GRN0120,16,MATCH,0
INV0120,16-01-2024,V008,Vendor_8,INR,3,ITM0009,Gadget part part,20,465.5,9310.0,PO0120,20,465.5,9310.0,GRN0120,20,MATCH,0
INV0120,16-01-2024,V008,Vendor_8,INR,4,ITM0040,Assembly module part module,8,96.97,775.76,PO0120,8,96.97,775.76,GRN0120,8,MATCH,0
INV0120,16-01-2024,V008,Vendor_8,INR,5,ITM0039,Unit part component,17,138.28,2350.76,PO0120,17,138.28,2350.76,GRN0120,17,MATCH,0
INV0121,06-10-2024,V019,Vendor_19,GBP,1,ITM0003,Unit device gadget,16,481.06,7696.96,PO0121,16,481.06,7696.96,GRN0121,16,MATCH,0
INV0121,06-10-2024,V019,Vendor_19,GBP,2,ITM0006,Device assembly part device,9,235.14,2116.26,PO0121,9,235.14,2116.26,GRN0121,9,MATCH,0
INV0121,06-10-2024,V019,Vendor_19,GBP,3,ITM0006,Accessory widget assembly device accessory widget unit,19,159.69,3034.11,PO0121,19,159.69,3034.11,GRN0121,19,MATCH,0
INV0121,06-10-2024,V019,Vendor_19,GBP,4,ITM0004,Assembly widget assembly accessory unit,11,213.4,2347.4,PO0121,11,213.4,2347.4,GRN0121,11,MATCH,0
INV0121,06-10-2024,V019,Vendor_19,GBP,5,ITM0019,Gadget device unit component part,9,35.4,318.6,PO0121,9,35.4,318.6,GRN0121,9,MATCH,0
INV0122_DUP,30-08-2024,V019,Vendor_19,EUR,1,ITM0037,Unit component device,1,146.97,146.97,PO0122,1,146.97,146.97,GRN0122,1,duplicate_invoice,1
INV0122,30-08-2024,V019,Vendor_19,EUR,2,ITM0006,Assembly part component gadget,9,141.23,1271.07,PO0122,9,141.23,1271.07,GRN0122,9,MATCH,0
INV0122_DUP,30-08-2024,V019,Vendor_19,EUR,3,ITM0017,Device unit accessory,5,331.28,1656.4,PO0122,5,331.28,1656.4,GRN0122,5,duplicate_invoice,1
INV0122,30-08-2024,V019,Vendor_19,EUR,4,ITM0024,Component device assembly part,2,174.71,349.42,PO0122,2,174.71,349.42,GRN0122,2,MATCH,0
INV0122,30-08-2024,V019,Vendor_19,EUR,5,ITM0006,Unit part part device,14,386.33,5408.62,PO0122,14,386.33,5408.62,GRN0122,14,MATCH,0
INV0123,01-05-2024,V015,Vendor_15,EUR,1,ITM0014,Device module unit device gadget gadget module,10,240.75,2407.5,PO0123,10,240.75,2407.5,GRN0123,10,MATCH,0
INV0123_DUP,01-05-2024,V015,Vendor_15,EUR,2,ITM0049,Component device module component assembly module component,15,194.09,2911.35,PO0123,15,194.09,2911.35,GRN0123,15,duplicate_invoice,1
INV0123,01-05-2024,V015,Vendor_15,EUR,3,ITM0021,Device widget accessory unit accessory module accessory,9,170.81,1537.29,PO0123,9,170.81,1537.29,GRN0123,9,MATCH,0
INV0123,01-05-2024,V015,Vendor_15,EUR,4,ITM0018,Component unit assembly,6,368.49,2947.92,PO0123,8,368.49,2947.92,GRN0123,8,quantity_mismatch,1
INV0123,01-05-2024,V015,Vendor_15,EUR,5,ITM0038,Assembly device accessory component,1,382.5,338.04,PO0123,1,338.04,338.04,GRN0123,1,price_mismatch,1
INV0124,04-02-2024,V001,Vendor_1,INR,1,ITM0007,Widget assembly gadget component gadget widget widget,20,330.02,6600.4,PO0124,20,330.02,6600.4,GRN0124,20,item_not_in_po,1
INV0124,04-02-2024,V001,Vendor_1,GBP,2,ITM0014,Unit device gadget part gadget unit accessory,19,402.58,7649.02,PO0124,19,402.58,7649.02,GRN0124,19,currency_mismatch,1
INV0124,04-02-2024,V001,Vendor_1,INR,3,ITM0012,Device component assembly,3,321.2,963.6,PO0124,3,321.2,963.6,GRN0124,3,MATCH,0
INV0124,04-02-2024,V001,Vendor_1,INR,4,ITM0018,Device device device component part component,2,194.49,388.98,PO0124,2,194.49,388.98,GRN0124,2,MATCH,0
INV0124,04-02-2024,V001,Vendor_1,INR,5,ITM0022,Component part gadget,3,248.4,745.2,PO0124,3,248.4,745.2,GRN0124,0,grn_not_received,1
INV0125,12-04-2024,V020,Vendor_20,INR,1,ITM0012,Widget assembly module unit widget module,9,56.13,505.17,PO0125,9,56.13,505.17,GRN0125,9,MATCH,0
INV0125,12-04-2024,V020,Vendor_20,INR,2,ITM0005,Unit component assembly,16,78.68,1258.88,PO0125,16,78.68,1258.88,GRN0125,16,MATCH,0
INV0125_DUP,12-04-2024,V020,Vendor_20,INR,3,ITM0041,Accessory unit component,11,452.79,4980.69,PO0125,11,452.79,4980.69,GRN0125,11,duplicate_invoice,1
INV0125,12-04-2024,V020,Vendor_20,INR,4,ITM0037,Assembly accessory assembly,14,204.94,2869.16,PO0125,14,204.94,2869.16,GRN0125,14,MATCH,0
INV0125,12-04-2024,V020,Vendor_20,INR,5,ITM0047,Assembly widget accessory,16,65.0,1040.0,PO0125,16,65.0,1040.0,GRN0125,16,MATCH,0
INV0126,01-10-2024,V012,Vendor_12,GBP,1,ITM0044,Module unit accessory widget assembly,11,51.56,493.13,PO0126,11,44.83,493.13,GRN0126,11,price_mismatch,1
INV0126,01-10-2024,V012,Vendor_12,GBP,2,ITM0030,Unit gadget widget module gadget,13,448.75,5833.75,PO0126,13,448.75,5833.75,GRN0126,13,MATCH,0
INV0126,01-10-2024,V012,Vendor_12,GBP,3,ITM0041,Assembly part module gadget widget,1,361.27,361.27,PO0126,1,361.27,361.27,GRN0126,1,MATCH,0
INV0126,01-10-2024,V012,Vendor_12,GBP,4,ITM0038,Assembly widget assembly component,18,482.65,8687.7,PO0126,18,482.65,8687.7,GRN0126,18,MATCH,0
INV0126,01-10-2024,V012,Vendor_12,GBP,5,ITM0029,Widget widget part,2,205.73,411.46,PO0126,2,205.73,411.46,GRN0126,2,MATCH,0
INV0127,18-04-2024,V017,Vendor_17,INR,1,ITM0044,Gadget unit accessory widget gadget unit assembly,20,27.67,553.4,PO0127,20,27.67,553.4,GRN0127,20,MATCH,0
INV0127,18-04-2024,V017,Vendor_17,INR,2,ITM0045,Widget unit accessory part,4,230.81,923.24,PO0127,4,230.81,923.24,GRN0127,0,grn_not_received,1
INV0127,18-04-2024,V017,Vendor_17,INR,3,ITM0011,Widget part gadget unit unit widget gadget,11,406.7,4473.7,PO0127,11,406.7,4473.7,GRN0127,11,MATCH,0
INV0127,18-04-2024,V017,Vendor_17,INR,4,ITM0048,Component accessory unit gadget part part,2,298.58,597.16,PO0127,2,298.58,597.16,GRN0127,0,grn_not_received,1
INV0127,18-04-2024,V017,Vendor_17,INR,5,ITM0022,Gadget gadget module,12,278.94,3347.28,PO0127,12,278.94,3347.28,GRN0127,12,MATCH,0
INV0128,12-08-2024,V008,Vendor_8,USD,1,ITM0009,Part unit module,6,13.55,76.44,PO0128,6,12.74,76.44,GRN0128,6,price_mismatch,1
INV0128,12-08-2024,V008,Vendor_8,USD,2,ITM0032,Widget gadget widget,19,444.02,8436.38,PO0128,19,444.02,8436.38,GRN0128,19,MATCH,0
INV0128,12-08-2024,V008,Vendor_8,USD,3,ITM0027,Device gadget unit assembly module accessory,20,347.38,6947.6,PO0128,20,347.38,6947.6,GRN0128,20,MATCH,0
INV0128,12-08-2024,V008,Vendor_8,USD,4,ITM0039,Device unit widget part,10,177.19,1771.9,PO0128,10,177.19,1771.9,GRN0128,10,MATCH,0
INV0128,12-08-2024,V008,Vendor_8,USD,5,ITM0001,Component gadget assembly widget module device assembly,8,234.79,1878.32,PO0128,8,234.79,1878.32,GRN0128,8,MATCH,0
INV0129,16-11-2024,V007,Vendor_7,GBP,1,ITM0004,Gadget gadget part accessory,16,92.28,1476.48,PO0129,16,92.28,1476.48,GRN0129,16,MATCH,0
INV0129,16-11-2024,V007,Vendor_7,GBP,2,ITM0043,Widget module gadget,9,170.48,1534.32,PO0129,9,170.48,1534.32,GRN0129,9,MATCH,0
INV0129,16-11-2024,V007,Vendor_7,GBP,3,ITM0049,Widget device accessory gadget part assembly,4,40.08,160.32,PO0129,4,40.08,160.32,GRN0129,0,grn_not_received,1
INV0129_DUP,16-11-2024,V007,Vendor_7,GBP,4,ITM0016,Unit component gadget device component part,11,117.75,1295.25,PO0129,11,117.75,1295.25,GRN0129,11,duplicate_invoice,1
INV0129,16-11-2024,V007,Vendor_7,GBP,5,ITM0016,Part module gadget assembly assembly accessory,5,112.0,560.0,PO0129,5,112.0,560.0,GRN0129,5,MATCH,0
INV0130,08-11-2024,V015,Vendor_15,EUR,1,ITM0025,Gadget device unit accessory gadget,5,20.89,104.45,PO0130,5,20.89,104.45,GRN0130,5,MATCH,0
INV0130,08-11-2024,V015,Vendor_15,EUR,2,ITM0037,Component widget assembly,14,89.74,1256.36,PO0130,14,89.74,1256.36,GRN0130,14,MATCH,0
INV0130_DUP,08-11-2024,V015,Vendor_15,EUR,3,ITM0022,Part unit part unit,20,453.26,9065.2,PO0130,20,453.26,9065.2,GRN0130,20,duplicate_invoice,1
INV0130,08-11-2024,V015,Vendor_15,EUR,4,ITM0037,Part widget part assembly accessory unit part,9,12.18,109.62,PO0130,9,12.18,109.62,GRN0130,9,MATCH,0
INV0130,08-11-2024,V015,Vendor_15,EUR,5,ITM0028,Component module component accessory,5,526.44,2286.55,PO0130,5,457.31,2286.55,GRN0130,5,price_mismatch,1
INV0131,03-01-2024,V014,Vendor_14,USD,1,ITM0003,Device assembly module module part device,4,228.96,915.84,PO0131,4,228.96,915.84,GRN0131,4,MATCH,0
INV0131,03-01-2024,V014,Vendor_14,USD,2,ITM0016,Unit widget device,7,70.69,494.83,PO0131,7,70.69,494.83,GRN0131,7,MATCH,0
INV0131,03-01-2024,V014,Vendor_14,USD,3,ITM0019,Unit widget assembly component,15,429.67,6445.05,PO0131,15,429.67,6445.05,GRN0131,15,MATCH,0
INV0131,03-01-2024,V014,Vendor_14,USD,4,ITM0048,Widget assembly device part module part module,15,353.43,5301.45,PO0131,15,353.43,5301.45,GRN0131,15,MATCH,0
INV0131,03-01-2024,V014,Vendor_14,USD,5,ITM0001,Module device assembly,11,215.82,2158.2,PO0131,10,215.82,2158.2,GRN0131,10,quantity_mismatch,1
INV0132,18-05-2024,V020,Vendor_20,EUR,1,ITM0044,Unit module accessory,17,472.93,8039.81,PO0132,17,472.93,8039.81,GRN0132,17,MATCH,0
INV0132,18-05-2024,V020,Vendor_20,EUR,2,ITM0044,Part widget module unit module,6,325.85,1955.1,PO0132,6,325.85,1955.1,GRN0132,6,MATCH,0
INV0132,18-05-2024,V020,Vendor_20,EUR,3,ITM0046,Unit device gadget,11,123.12,1354.32,PO0132,11,123.12,1354.32,GRN0132,11,MATCH,0
INV0132,18-05-2024,V020,Vendor_20,EUR,4,ITM0008,Device device part device device device,11,179.59,1975.49,PO0132,11,179.59,1975.49,GRN0132,11,MATCH,0
